"date","season","year","month","holiday","weekday","workingday","weathersit","temperature","atemp","humidity","wind_speed","casual_users","registered_users","cnt","temp_range","temperature_range","recency","frequency","monetary","season_group","hour_group","humidity_group","Season Group","Hour Group","Humidity Group"
"2012-10-30","Fall","2012","October","No","Tuesday","Yes","Mist","0.318182","0.309909","0.825455","0.213009","87","1009","1096","Dingin","Cold","62","1","1096","","Night","High Humidity","","Night","High Humidity"
"2012-10-31","Fall","2012","October","No","Wednesday","Yes","Mist","0.3575","0.3611","0.666667","0.166667","419","5147","5566","Dingin","Cold","61","1","5566","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-11-01","Fall","2012","November","No","Thursday","Yes","Mist","0.365833","0.369942","0.581667","0.157346","466","5520","5986","Dingin","Cold","60","1","5986","","Night","Moderate Humidity","","Morning","Moderate Humidity"
"2012-11-02","Fall","2012","November","No","Friday","Yes","Clear","0.355","0.356042","0.522083","0.266175","618","5229","5847","Dingin","Cold","59","1","5847","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-11-03","Fall","2012","November","No","Saturday","No","Mist","0.343333","0.323846","0.49125","0.270529","1029","4109","5138","Dingin","Cold","58","1","5138","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-11-04","Fall","2012","November","No","Sunday","No","Clear","0.325833","0.329538","0.532917","0.179108","1201","3906","5107","Dingin","Cold","57","1","5107","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-11-05","Fall","2012","November","No","Monday","Yes","Clear","0.319167","0.308075","0.494167","0.236325","378","4881","5259","Dingin","Cold","56","1","5259","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-11-06","Fall","2012","November","No","Tuesday","Yes","Clear","0.280833","0.281567","0.567083","0.173513","466","5220","5686","Dingin","Cold","55","1","5686","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-11-07","Fall","2012","November","No","Wednesday","Yes","Mist","0.295833","0.274621","0.5475","0.304108","326","4709","5035","Dingin","Cold","54","1","5035","","Morning","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-11-08","Fall","2012","November","No","Thursday","Yes","Clear","0.352174","0.341891","0.333478","0.347835","340","4975","5315","Dingin","Cold","53","1","5315","","Afternoon","Low Humidity","","Afternoon","Low Humidity"
"2012-11-09","Fall","2012","November","No","Friday","Yes","Clear","0.361667","0.355413","0.540833","0.214558","709","5283","5992","Dingin","Cold","52","1","5992","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-11-10","Fall","2012","November","No","Saturday","No","Clear","0.389167","0.393937","0.645417","0.0578458","2090","4446","6536","Dingin","Cold","51","1","6536","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-11-11","Fall","2012","November","No","Sunday","No","Clear","0.420833","0.421713","0.659167","0.1275","2290","4562","6852","Sedang","Mild","50","1","6852","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-11-12","Fall","2012","November","Yes","Monday","No","Clear","0.485","0.475383","0.741667","0.173517","1097","5172","6269","Sedang","Mild","49","1","6269","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-11-13","Fall","2012","November","No","Tuesday","Yes","Mist","0.343333","0.323225","0.662917","0.342046","327","3767","4094","Dingin","Cold","48","1","4094","","Afternoon","Moderate Humidity","","Evening","Moderate Humidity"
"2012-11-14","Fall","2012","November","No","Wednesday","Yes","Clear","0.289167","0.281563","0.552083","0.199625","373","5122","5495","Dingin","Cold","47","1","5495","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-11-15","Fall","2012","November","No","Thursday","Yes","Mist","0.321667","0.324492","0.620417","0.152987","320","5125","5445","Dingin","Cold","46","1","5445","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-11-16","Fall","2012","November","No","Friday","Yes","Clear","0.345","0.347204","0.524583","0.171025","484","5214","5698","Dingin","Cold","45","1","5698","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-11-17","Fall","2012","November","No","Saturday","No","Clear","0.325","0.326383","0.545417","0.179729","1313","4316","5629","Dingin","Cold","44","1","5629","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-11-18","Fall","2012","November","No","Sunday","No","Clear","0.3425","0.337746","0.692917","0.227612","922","3747","4669","Dingin","Cold","43","1","4669","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-11-19","Fall","2012","November","No","Monday","Yes","Mist","0.380833","0.375621","0.623333","0.235067","449","5050","5499","Dingin","Cold","42","1","5499","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-11-20","Fall","2012","November","No","Tuesday","Yes","Mist","0.374167","0.380667","0.685","0.082725","534","5100","5634","Dingin","Cold","41","1","5634","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-11-21","Fall","2012","November","No","Wednesday","Yes","Clear","0.353333","0.364892","0.61375","0.103246","615","4531","5146","Dingin","Cold","40","1","5146","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-11-22","Fall","2012","November","Yes","Thursday","No","Clear","0.34","0.350371","0.580417","0.0528708","955","1470","2425","Dingin","Cold","39","1","2425","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-11-23","Fall","2012","November","No","Friday","Yes","Clear","0.368333","0.378779","0.56875","0.148021","1603","2307","3910","Dingin","Cold","38","1","3910","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-11-24","Fall","2012","November","No","Saturday","No","Clear","0.278333","0.248742","0.404583","0.376871","532","1745","2277","Dingin","Cold","37","1","2277","","Night","Moderate Humidity","","Morning","Moderate Humidity"
"2012-11-25","Fall","2012","November","No","Sunday","No","Clear","0.245833","0.257583","0.468333","0.1505","309","2115","2424","Dingin","Cold","36","1","2424","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-11-26","Fall","2012","November","No","Monday","Yes","Clear","0.313333","0.339004","0.535417","0.04665","337","4750","5087","Dingin","Cold","35","1","5087","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-11-27","Fall","2012","November","No","Tuesday","Yes","Mist","0.291667","0.281558","0.786667","0.237562","123","3836","3959","Dingin","Cold","34","1","3959","","Morning","High Humidity","","Morning","High Humidity"
"2012-11-28","Fall","2012","November","No","Wednesday","Yes","Clear","0.296667","0.289762","0.50625","0.210821","198","5062","5260","Dingin","Cold","33","1","5260","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-11-29","Fall","2012","November","No","Thursday","Yes","Clear","0.28087","0.298422","0.555652","0.115522","243","5080","5323","Dingin","Cold","32","1","5323","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-11-30","Fall","2012","November","No","Friday","Yes","Clear","0.298333","0.323867","0.649583","0.0584708","362","5306","5668","Dingin","Cold","31","1","5668","","Morning","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-12-01","Fall","2012","December","No","Saturday","No","Mist","0.298333","0.316904","0.806667","0.0597042","951","4240","5191","Dingin","Cold","30","1","5191","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-12-02","Fall","2012","December","No","Sunday","No","Mist","0.3475","0.359208","0.823333","0.124379","892","3757","4649","Dingin","Cold","29","1","4649","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-12-03","Fall","2012","December","No","Monday","Yes","Clear","0.4525","0.455796","0.7675","0.0827208","555","5679","6234","Sedang","Mild","28","1","6234","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-12-04","Fall","2012","December","No","Tuesday","Yes","Clear","0.475833","0.469054","0.73375","0.174129","551","6055","6606","Sedang","Mild","27","1","6606","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-12-05","Fall","2012","December","No","Wednesday","Yes","Clear","0.438333","0.428012","0.485","0.324021","331","5398","5729","Sedang","Mild","26","1","5729","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-12-06","Fall","2012","December","No","Thursday","Yes","Clear","0.255833","0.258204","0.50875","0.174754","340","5035","5375","Dingin","Cold","25","1","5375","","Afternoon","Moderate Humidity","","Evening","Moderate Humidity"
"2012-12-07","Fall","2012","December","No","Friday","Yes","Mist","0.320833","0.321958","0.764167","0.1306","349","4659","5008","Dingin","Cold","24","1","5008","","Evening","High Humidity","","Evening","High Humidity"
"2012-12-08","Fall","2012","December","No","Saturday","No","Mist","0.381667","0.389508","0.91125","0.101379","1153","4429","5582","Dingin","Cold","23","1","5582","","Evening","High Humidity","","Evening","High Humidity"
"2012-12-09","Fall","2012","December","No","Sunday","No","Mist","0.384167","0.390146","0.905417","0.157975","441","2787","3228","Dingin","Cold","22","1","3228","","Evening","High Humidity","","Evening","High Humidity"
"2012-12-10","Fall","2012","December","No","Monday","Yes","Mist","0.435833","0.435575","0.925","0.190308","329","4841","5170","Sedang","Mild","21","1","5170","","Evening","High Humidity","","Evening","High Humidity"
"2012-12-11","Fall","2012","December","No","Tuesday","Yes","Mist","0.353333","0.338363","0.596667","0.296037","282","5219","5501","Dingin","Cold","20","1","5501","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
"2012-12-12","Fall","2012","December","No","Wednesday","Yes","Mist","0.2975","0.297338","0.538333","0.162937","310","5009","5319","Dingin","Cold","19","1","5319","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-12-13","Fall","2012","December","No","Thursday","Yes","Clear","0.295833","0.294188","0.485833","0.174129","425","5107","5532","Dingin","Cold","18","1","5532","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-12-14","Fall","2012","December","No","Friday","Yes","Clear","0.281667","0.294192","0.642917","0.131229","429","5182","5611","Dingin","Cold","17","1","5611","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-12-15","Fall","2012","December","No","Saturday","No","Clear","0.324167","0.338383","0.650417","0.10635","767","4280","5047","Dingin","Cold","16","1","5047","","Night","Moderate Humidity","","Night","Moderate Humidity"
"2012-12-16","Fall","2012","December","No","Sunday","No","Mist","0.3625","0.369938","0.83875","0.100742","538","3248","3786","Dingin","Cold","15","1","3786","","Night","High Humidity","","Night","High Humidity"
"2012-12-17","Fall","2012","December","No","Monday","Yes","Mist","0.393333","0.4015","0.907083","0.0982583","212","4373","4585","Dingin","Cold","14","1","4585","","Night","High Humidity","","Night","High Humidity"
"2012-12-18","Fall","2012","December","No","Tuesday","Yes","Clear","0.410833","0.409708","0.66625","0.221404","433","5124","5557","Sedang","Mild","13","1","5557","","Night","Moderate Humidity","","Morning","Moderate Humidity"
"2012-12-19","Fall","2012","December","No","Wednesday","Yes","Clear","0.3325","0.342162","0.625417","0.184092","333","4934","5267","Dingin","Cold","12","1","5267","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-12-20","Fall","2012","December","No","Thursday","Yes","Mist","0.33","0.335217","0.667917","0.132463","314","3814","4128","Dingin","Cold","11","1","4128","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-12-21","Winter","2012","December","No","Friday","Yes","Mist","0.326667","0.301767","0.556667","0.374383","221","3402","3623","Dingin","Cold","10","1","3623","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-12-22","Winter","2012","December","No","Saturday","No","Clear","0.265833","0.236113","0.44125","0.407346","205","1544","1749","Dingin","Cold","9","1","1749","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-12-23","Winter","2012","December","No","Sunday","No","Clear","0.245833","0.259471","0.515417","0.133083","408","1379","1787","Dingin","Cold","8","1","1787","","Morning","Moderate Humidity","","Morning","Moderate Humidity"
"2012-12-24","Winter","2012","December","No","Monday","Yes","Mist","0.231304","0.2589","0.791304","0.0772304","174","746","920","Dingin","Cold","7","1","920","","Morning","High Humidity","","Afternoon","High Humidity"
"2012-12-25","Winter","2012","December","Yes","Tuesday","No","Mist","0.291304","0.294465","0.734783","0.168726","440","573","1013","Dingin","Cold","6","1","1013","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-12-26","Winter","2012","December","No","Wednesday","Yes","Light Snow/Rain","0.243333","0.220333","0.823333","0.316546","9","432","441","Dingin","Cold","5","1","441","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-12-27","Winter","2012","December","No","Thursday","Yes","Mist","0.254167","0.226642","0.652917","0.350133","247","1867","2114","Dingin","Cold","4","1","2114","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-12-28","Winter","2012","December","No","Friday","Yes","Mist","0.253333","0.255046","0.59","0.155471","644","2451","3095","Dingin","Cold","3","1","3095","","Afternoon","Moderate Humidity","","Afternoon","Moderate Humidity"
"2012-12-29","Winter","2012","December","No","Saturday","No","Mist","0.253333","0.2424","0.752917","0.124383","159","1182","1341","Dingin","Cold","2","1","1341","","Afternoon","High Humidity","","Afternoon","High Humidity"
"2012-12-30","Winter","2012","December","No","Sunday","No","Clear","0.255833","0.2317","0.483333","0.350754","364","1432","1796","Dingin","Cold","1","1","1796","","Afternoon","Moderate Humidity","","Evening","Moderate Humidity"
"2012-12-31","Winter","2012","December","No","Monday","Yes","Mist","0.215833","0.223487","0.5775","0.154846","439","2290","2729","Dingin","Cold","0","1","2729","","Evening","Moderate Humidity","","Evening","Moderate Humidity"
